TIPO_REC,P001,P002,P003,P007X,P008,NPRIN,P042_01,P042_03,P042_04,P043,P044_01
06,01,03,06,00602,0113,3630111,3,4,2344,2,0.5
06,01,03,06,00602,0114,3630110,1,3,2102,2,0.25
06,01,03,06,00602,0115,3630109,1,3,2108,2,1.0
06,01,03,06,00602,0116,3630108,1,6,2614,2,0.25
06,01,03,06,00602,0117,3630107,1,5,2403,2,0.5
06,01,03,06,00602,0118,3630103,1,3,2614,2,0.25
06,01,03,06,00602,0118,3630103,2,6,2108,2,0.25
06,01,03,06,00602,0119,3630104,1,3,2108,2,0.25
06,01,03,06,00602,0120,2602800,1,3,2611,2,0.5
06,01,03,06,00602,0121,3630105,1,3,2108,2,1.0
06,01,03,06,00602,0123,3630106,1,3,2108,2,0.25
06,01,03,06,00602,0128,2602797,1,3,2611,2,1.0
06,01,03,06,00602,0130,2602781,1,7,2614,2,0.5
06,01,03,06,00602,0130,2602781,2,7,2501,2,0.5
06,01,03,06,00602,0131,2602321,1,4,2611,2,0.5
06,01,03,06,00602,0131,2602321,2,6,2609,2,0.25
06,01,03,06,00602,0132,2602799,1,7,2614,2,0.5
06,01,03,06,00602,0133,2602791,1,6,2611,2,0.5
06,01,03,06,00602,0134,2602790,1,3,2611,2,0.25
06,01,03,06,00602,0134,2602790,2,6,2108,2,0.25
06,01,03,06,00602,0135,2602252,1,6,2614,2,0.5
06,01,03,06,00602,0135,2602252,2,3,2338,2,0.25
06,01,03,06,00602,0136,2602784,1,3,2611,2,0.25
06,01,03,06,00602,0137,2602782,1,3,2612,2,0.5
06,01,03,06,00602,0138,2602340,1,4,2614,2,0.25
06,01,03,06,00602,0138,2602340,2,3,2343,2,0.25
06,01,03,06,00602,0139,2602786,1,5,2501,2,0.12
06,01,03,06,00602,0139,2602786,2,3,2108,2,0.13
06,01,03,06,00602,0139,2602786,3,4,2614,2,0.25
06,01,03,06,00602,0140,2602783,1,3,2108,2,0.25
06,01,03,06,00602,0140,2602783,2,4,2614,2,0.25
06,01,03,06,00602,0141,2602788,1,5,2343,2,0.5
06,01,03,06,00602,0141,2602788,2,6,2614,2,0.5
06,01,03,06,00602,0142,2602339,1,6,2319,2,0.25
06,01,03,06,00602,0142,2602339,2,8,2614,2,0.25
06,01,03,07,00101,0001,3065077,1,7,2108,2,0.525
06,01,03,07,00101,0001,3065077,2,8,2614,2,0.35
06,01,03,07,00101,0001,3065077,3,7,2401,2,0.05
06,01,03,07,00101,0001,3065077,4,8,2319,2,0.175
06,01,03,07,00101,0002,3065079,1,4,2108,2,0.7
06,01,03,07,00101,0003,3065076,1,9,2403,2,0.35
06,01,03,07,00101,0003,3065076,2,9,2108,2,0.35
06,01,03,07,00101,0004,3065074,1,7,2345,2,0.35
06,01,03,07,00101,0004,3065074,2,4,2108,2,0.23
06,01,03,07,00101,0004,3065074,3,4,2403,2,0.4
06,01,03,07,00101,0004,3065074,4,7,2614,2,0.25
06,01,03,07,00101,0005,3065061,1,7,2108,2,1.05
06,01,03,07,00101,0005,3065061,2,10,2620,2,0.35
06,01,03,07,00101,0005,3065061,3,9,2602,2,0.13
06,01,03,07,00101,0005,3065061,4,10,2603,2,0.13
06,01,03,07,00101,0006,3065073,1,5,2109,2,0.13
06,01,03,07,00101,0006,3065073,2,7,2401,2,0.13
06,01,03,07,00101,0006,3065073,3,7,2411,2,0.02
06,01,03,07,00101,0006,3065073,4,7,2614,2,0.2
06,01,03,07,00101,0006,3065073,5,7,2319,2,0.13
06,01,03,07,00101,0007,3065068,1,8,2614,2,0.5
06,01,03,07,00101,0008,3065062,1,8,2614,2,0.25
06,01,03,07,00101,0009,3065063,1,9,2614,2,0.5
06,01,03,07,00101,0009,3065063,2,7,2109,2,0.5
06,01,03,07,00101,0010,3065064,1,9,2602,2,0.5
06,01,03,07,00101,0010,3065064,2,10,2612,2,1.0
06,01,03,07,00101,0011,3065065,1,9,2108,2,0.75
06,01,03,07,00101,0011,3065065,2,10,2506,2,0.25
06,01,03,07,00101,0011,3065065,3,8,2415,2,0.25
06,01,03,07,00101,0011,3065065,4,7,2614,2,0.5
06,01,03,07,00101,0011,3065065,5,8,2501,2,0.25
06,01,03,07,00101,0012,3065067,1,2,2342,2,0.13
06,01,03,07,00101,0012,3065067,2,10,2614,2,1.0
06,01,03,07,00101,0013,3065066,1,10,2108,2,3.0
06,01,03,07,00101,0013,3065066,2,7,2620,2,0.13
06,01,03,07,00101,0014,3065069,1,6,2342,2,1.0
06,01,03,07,00101,0014,3065069,2,4,2108,2,1.0
06,01,03,07,00101,0014,3065069,3,6,2319,2,1.0
06,01,03,07,00101,0015,3065070,1,11,2108,2,1.0
06,01,03,07,00101,0016,3065072,1,9,2319,2,0.13
06,01,03,07,00101,0016,3065072,2,9,2109,2,1.0
06,01,03,07,00101,0017,3065078,1,7,2503,2,0.75
06,01,03,07,00101,0017,3065078,2,4,2620,2,0.13
06,01,03,07,00101,0018,3065075,1,1,2319,2,0.7
06,01,03,07,00101,0018,3065075,2,6,2602,2,0.35
06,01,03,07,00101,0018,3065075,3,9,2345,2,0.175
06,01,03,07,00101,0019,3065083,1,5,2108,2,1.0
06,01,03,07,00101,0019,3065083,2,7,2612,2,0.5
06,01,03,07,00101,0020,3065085,1,8,2612,2,0.25
06,01,03,07,00101,0020,3065085,2,8,2403,2,0.25
06,01,03,07,00101,0021,3065080,1,6,2614,1,1.5
06,01,03,07,00101,0021,3065080,2,7,2342,1,0.25
06,01,03,07,00101,0021,3065080,3,7,2108,1,1.0
06,01,03,07,00101,0021,3065080,4,8,2406,1,0.25
06,01,03,07,00101,0021,3065080,5,5,2501,1,0.25
06,01,03,07,00101,0022,3065081,1,1,2319,2,0.13
06,01,03,07,00101,0022,3065081,2,11,2342,2,0.5
06,01,03,07,00101,0022,3065081,3,1,2333,2,0.12
06,01,03,07,00101,0022,3065081,4,1,2345,2,0.13
06,01,03,07,00101,0023,3065086,1,3,2345,2,0.12
06,01,03,07,00101,0023,3065086,2,4,2319,2,0.13
06,01,03,07,00101,0023,3065086,3,1,2108,2,0.13
06,01,03,07,00101,0024,3065088,1,9,2109,1,0.13
06,01,03,07,00101,0024,3065088,2,8,2406,1,0.12
06,01,03,07,00101,0024,3065088,3,9,2614,1,0.5
06,01,03,07,00101,0025,3065089,1,12,2501,2,0.5
06,01,03,07,00101,0025,3065089,2,12,2614,2,0.5
06,01,03,07,00101,0026,3065100,1,12,2342,2,0.5
06,01,03,07,00101,0026,3065100,2,12,2333,2,0.13
06,01,03,07,00101,0027,3064834,1,11,2319,2,0.13
06,01,03,07,00101,0027,3064834,2,8,2614,2,0.25
06,01,03,07,00101,0027,3064834,3,6,2109,2,0.25
06,01,03,07,00101,0028,3065099,1,6,2614,2,0.5
06,01,03,07,00101,0028,3065099,2,6,2108,2,0.5
06,01,03,07,00101,0028,3065099,3,6,2403,2,0.5
06,01,03,07,00101,0029,3065092,1,5,2612,2,0.1
06,01,03,07,00101,0029,3065092,2,5,2108,2,0.25
06,01,03,07,00101,0030,3065097,1,9,2612,2,0.25
06,01,03,07,00101,0031,3065098,1,7,2612,2,0.25
06,01,03,07,00101,0031,3065098,2,2,2109,2,0.25
06,01,03,07,00101,0031,3065098,3,6,2319,2,0.005
06,01,03,07,00101,0032,3065096,1,5,2319,1,0.13
06,01,03,07,00101,0032,3065096,2,6,2109,2,0.25
06,01,03,07,00101,0032,3065096,3,6,2612,2,0.13
06,01,03,07,00101,0033,3065095,1,4,2612,2,0.75
06,01,03,07,00101,0033,3065095,2,4,2319,2,0.25
06,01,03,07,00101,0033,3065095,3,4,2501,2,1.0
06,01,03,07,00101,0033,3065095,4,5,2109,2,0.5
06,01,03,07,00101,0034,3064408,1,5,2620,2,0.25
06,01,03,07,00101,0034,3064408,2,6,2109,2,0.5
06,01,03,07,00101,0034,3064408,3,4,2614,2,0.5
06,01,03,07,00101,0034,3064408,4,6,2401,2,0.12
06,01,03,07,00101,0035,3064411,1,4,2612,2,0.15
06,01,03,07,00101,0036,3065093,1,6,2614,2,0.13
06,01,03,07,00101,0036,3065093,2,6,2109,2,0.13
06,01,03,07,00101,0036,3065093,3,6,2612,2,0.13
06,01,03,07,00101,0036,3065093,4,6,2342,2,0.13
06,01,03,07,00101,0037,3065094,1,5,2109,2,0.5
06,01,03,07,00101,0037,3065094,2,12,2614,2,0.13
06,01,03,07,00101,0038,3064404,1,4,2612,2,1.0
06,01,03,07,00101,0038,3064404,2,4,2401,2,0.5
06,01,03,07,00101,0038,3064404,3,6,2109,2,0.75
06,01,03,07,00101,0039,3064405,1,4,2614,2,0.5
06,01,03,07,00101,0040,3064427,1,5,2614,2,1.0
06,01,03,07,00101,0040,3064427,2,6,2620,2,0.25
06,01,03,07,00101,0041,3064419,1,9,2401,2,0.2
06,01,03,07,00101,0041,3064419,2,8,2109,2,0.5
06,01,03,07,00101,0042,3064417,1,5,2612,2,0.5
06,01,03,07,00101,0042,3064417,2,3,2319,2,0.5
06,01,03,07,00101,0043,3064415,1,2,2614,2,0.25
06,01,03,07,00101,0043,3064415,2,5,2319,2,0.13
06,01,03,07,00101,0044,3064421,1,6,2107,2,1.0
06,01,03,07,00101,0044,3064421,2,4,2612,2,1.25
06,01,03,07,00101,0045,3064410,1,10,2614,2,0.5
06,01,03,07,00101,0045,3064410,2,6,2109,2,1.0
06,01,03,07,00101,0045,3064410,3,5,2319,2,0.13
06,01,03,07,00101,0046,3064414,1,7,2109,2,0.13
06,01,03,07,00101,0047,3064409,1,6,2109,2,0.5
06,01,03,07,00101,0047,3064409,2,10,2612,2,0.5
06,01,03,07,00101,0048,3064412,1,6,2109,2,0.5
06,01,03,07,00101,0050,3064418,1,1,2401,2,0.75
06,01,03,07,00101,0050,3064418,2,1,2614,2,0.25
06,01,03,07,00101,0050,3064418,3,6,2109,2,1.0
06,01,03,07,00101,0051,3064416,1,6,2109,2,0.13
06,01,03,07,00101,0052,3065091,1,7,2319,2,0.75
06,01,03,07,00101,0052,3065091,2,6,2109,2,2.5
06,01,03,07,00101,0053,3064426,1,7,2109,2,0.5
06,01,03,07,00101,0054,3064423,1,5,2109,2,1.0
06,01,03,07,00101,0054,3064423,2,6,2401,2,0.5
06,01,03,07,00101,0055,3064402,1,7,2501,2,0.1
06,01,03,07,00101,0055,3064402,2,4,2614,2,0.75
06,01,03,07,00101,0055,3064402,3,2,2109,2,1.0
06,01,03,07,00101,0056,3064413,1,6,2109,2,0.25
06,01,03,07,00101,0057,3064401,1,7,2612,2,1.0
06,01,03,07,00101,0057,3064401,2,11,2342,2,1.0
06,01,03,07,00101,0057,3064401,3,7,2614,2,1.0
06,01,03,07,00101,0058,3064425,1,6,2109,2,1.5
06,01,03,07,00101,0058,3064425,2,6,2614,2,0.25
06,01,03,07,00101,0059,3064428,1,6,2109,2,0.5
06,01,03,07,00101,0060,3064429,1,9,2505,2,0.13
06,01,03,07,00101,0061,3064430,1,8,2109,2,0.25
06,01,03,07,00101,0062,3064431,1,9,2612,2,0.25
06,01,03,07,00101,0062,3064431,2,10,2401,2,0.25
06,01,03,07,00101,0063,3064432,1,6,2109,2,0.1
06,01,03,07,00101,0064,3064436,1,1,2109,2,0.25
06,01,03,07,00101,0065,3064435,1,8,2109,2,0.25
06,01,03,07,00101,0065,3064435,2,9,2501,2,0.25
06,01,03,07,00101,0066,3064440,1,1,2319,2,0.5
06,01,03,07,00101,0066,3064440,2,4,2612,2,0.85
06,01,03,07,00101,0066,3064440,3,4,2614,2,0.25
06,01,03,07,00101,0067,3064433,1,8,2614,2,0.25
06,01,03,07,00101,0067,3064433,2,10,2319,2,0.13
06,01,03,07,00101,0068,3064437,1,8,2109,2,0.25
06,01,03,07,00101,0069,3064528,1,7,2343,2,0.1
06,01,03,07,00101,0070,3064527,1,11,2614,2,0.5
06,01,03,07,00101,0070,3064527,2,10,2319,2,0.5
06,01,03,07,00101,0071,3064439,1,6,2614,2,0.5
06,01,03,07,00101,0071,3064439,2,8,2109,2,2.0
06,01,03,07,00101,0072,3064434,1,6,2614,2,0.13
06,01,03,07,00101,0072,3064434,2,6,2109,2,0.5
06,01,03,07,00101,0073,3631530,1,8,2109,2,0.1
06,01,03,07,00101,0073,3631530,2,6,2614,2,0.1
06,01,03,07,00101,0074,3631529,1,5,2109,2,0.13
06,01,03,07,00101,0074,3631529,2,4,2401,2,0.25
06,01,03,07,00101,0075,3064529,1,8,2109,2,0.5
06,01,03,07,00101,0076,3064540,1,8,2109,2,1.5
06,01,03,07,00101,0077,3064525,1,9,2602,2,0.13
06,01,03,07,00101,0077,3064525,2,1,2612,2,0.12
06,01,03,07,00101,0077,3064525,3,7,2109,2,1.0
06,01,03,07,00101,0078,3064522,1,8,2109,2,0.5
06,01,03,07,00101,0080,3064526,1,6,2612,2,0.13
06,01,03,07,00101,0080,3064526,2,6,2319,2,0.13
06,01,03,07,00101,0081,3064530,1,10,2109,2,0.25
06,01,03,07,00101,0082,3064536,1,6,2401,2,0.13
06,01,03,07,00101,0082,3064536,2,8,2109,2,0.5
06,01,03,07,00101,0083,3064533,1,7,2319,2,0.13
06,01,03,07,00101,0084,3064535,1,6,2612,2,1.0
06,01,03,07,00101,0084,3064535,2,7,2109,2,1.5
06,01,03,07,00101,0085,3064532,1,2,2319,2,0.12
06,01,03,07,00101,0085,3064532,2,5,2342,2,0.25
06,01,03,07,00101,0085,3064532,3,6,2401,2,1.0
06,01,03,07,00101,0086,3064463,1,5,2109,2,1.0
06,01,03,07,00101,0086,3064463,2,7,2614,2,0.38
06,01,03,07,00101,0086,3064463,3,7,2319,2,0.5
06,01,03,07,00101,0087,3064539,1,8,2614,2,0.5
06,01,03,07,00101,0088,3064479,1,8,2109,2,0.5
06,01,03,07,00101,0088,3064479,2,11,2612,2,0.5
06,01,03,07,00101,0089,3064480,1,8,2109,2,1.0
06,01,03,07,00101,0089,3064480,2,11,2403,2,0.25
06,01,03,07,00101,0090,3064531,1,6,2403,2,0.5
06,01,03,07,00101,0090,3064531,2,3,2612,2,0.25
06,01,03,07,00101,0090,3064531,3,4,2319,2,0.13
06,01,03,07,00101,0091,3064472,1,8,2109,2,0.25
06,01,03,07,00101,0092,3064465,1,7,2109,2,0.175
06,01,03,07,00101,0093,3064464,1,6,2109,2,0.25
06,01,03,07,00101,0094,3064474,1,1,2612,2,0.25
06,01,03,07,00101,0094,3064474,2,6,2109,2,0.5
06,01,03,07,00101,0095,3066940,1,8,2614,2,0.13
06,01,03,07,00101,0095,3066940,2,7,2403,2,0.21
06,01,03,07,00101,0096,3064477,1,7,2109,2,0.5
06,01,03,07,00101,0097,3064475,1,5,2612,2,0.25
06,01,03,07,00101,0097,3064475,2,6,2403,2,1.0
06,01,03,07,00101,0098,3064473,1,3,2614,2,0.25
06,01,03,07,00101,0100,3064470,1,1,2342,2,0.25
06,01,03,07,00101,0100,3064470,2,1,2345,2,0.25
06,01,03,07,00101,0101,3066938,1,7,2109,1,0.75
06,01,03,07,00101,0102,3064466,1,7,2109,2,0.5
06,01,03,07,00101,0103,3064467,1,6,2109,2,0.75
06,01,03,07,00101,0103,3064467,2,2,2614,2,0.25
06,01,03,07,00101,0104,3064478,1,5,2614,2,0.5
06,01,03,07,00101,0104,3064478,2,12,2342,2,0.25
06,01,03,07,00101,0105,3064469,1,6,2612,2,0.25
06,01,03,07,00101,0105,3064469,2,6,2109,2,0.5
06,01,03,07,00101,0106,3064523,1,8,2612,2,0.5
06,01,03,07,00101,0108,3066921,1,8,2109,2,0.25
06,01,03,07,00101,0108,3066921,2,6,2614,2,0.25
06,01,03,07,00101,0109,3066936,1,5,2319,2,0.25
06,01,03,07,00101,0109,3066936,2,3,2401,2,0.25
06,01,03,07,00101,0109,3066936,3,11,2612,2,0.25
06,01,03,07,00101,0110,3066931,1,7,2343,2,0.3375
06,01,03,07,00101,0111,3066937,1,12,2401,2,0.25
06,01,03,07,00101,0111,3066937,2,9,2612,2,0.25
06,01,03,07,00101,0112,3066935,1,6,2403,2,0.25
06,01,03,07,00101,0113,3066932,1,6,2614,2,0.13
06,01,03,07,00101,0113,3066932,2,6,2319,2,0.12
06,01,03,07,00101,0113,3066932,3,6,2401,2,0.1
06,01,03,07,00101,0114,3066933,1,6,2614,2,1.0
06,01,03,07,00101,0114,3066933,2,6,2319,2,0.25
06,01,03,07,00101,0115,3066930,1,6,2612,2,0.25
06,01,03,07,00101,0116,3631525,1,6,2612,2,0.5
06,01,03,07,00101,0116,3631525,2,6,2319,2,0.5
06,01,03,07,00101,0117,3631543,1,5,2342,2,0.25
06,01,03,07,00101,0118,3066934,1,6,2109,2,0.5
06,01,03,07,00102,0001,3064449,1,9,2612,2,0.5
06,01,03,07,00102,0001,3064449,2,3,2108,2,0.5
06,01,03,07,00102,0001,3064449,3,8,2319,2,0.5
06,01,03,07,00102,0002,3064444,1,9,2108,2,0.5
06,01,03,07,00102,0002,3064444,2,11,2612,2,0.5
06,01,03,07,00102,0002,3064444,3,9,2319,2,0.5
06,01,03,07,00102,0003,3064453,1,9,2612,2,0.5
06,01,03,07,00102,0003,3064453,2,10,2108,2,0.5
06,01,03,07,00102,0004,3064838,1,7,2612,2,1.0
06,01,03,07,00102,0004,3064838,2,5,2403,2,0.5
06,01,03,07,00102,0005,3064450,1,8,2620,2,0.5
06,01,03,07,00102,0005,3064450,2,7,2107,2,0.25
06,01,03,07,00102,0005,3064450,3,10,2612,2,0.25
06,01,03,07,00102,0006,3064441,1,5,2344,2,0.5
06,01,03,07,00102,0006,3064441,2,11,2107,2,1.0
06,01,03,07,00102,0007,3064442,1,7,2612,2,0.25
06,01,03,07,00102,0007,3064442,2,2,2107,2,0.25
06,01,03,07,00102,0009,3064446,1,8,2612,2,0.5
06,01,03,07,00102,0009,3064446,2,5,2107,2,0.5
06,01,03,07,00102,0010,3064447,1,9,2107,2,0.25
06,01,03,07,00102,0010,3064447,2,7,2612,2,0.5
06,01,03,07,00102,0010,3064447,3,7,2344,2,0.25
06,01,03,07,00102,0011,3064451,1,6,2612,2,1.5
06,01,03,07,00102,0011,3064451,2,3,2107,2,1.0
06,01,03,07,00102,0011,3064451,3,1,2319,2,0.25
06,01,03,07,00102,0012,3064445,1,8,2612,2,0.25
06,01,03,07,00102,0012,3064445,2,5,2107,2,0.5
06,01,03,07,00102,0013,3064456,1,8,2107,2,0.5
06,01,03,07,00102,0013,3064456,2,5,2612,2,1.0
06,01,03,07,00102,0013,3064456,3,8,2319,2,1.0
06,01,03,07,00102,0014,3638692,1,7,2107,2,0.5
06,01,03,07,00102,0014,3638692,2,9,2612,2,1.0
06,01,03,07,00102,0014,3638692,3,9,2319,2,1.0
06,01,03,07,00102,0015,3638700,1,6,2319,2,1.0
06,01,03,07,00102,0015,3638700,2,7,2612,2,1.0
06,01,03,07,00102,0016,3064448,1,8,2612,2,0.35
06,01,03,07,00102,0016,3064448,2,5,2107,2,0.35
06,01,03,07,00102,0016,3064448,3,9,2319,2,1.05
06,01,03,07,00102,0017,3064458,1,1,2107,2,1.0
06,01,03,07,00102,0017,3064458,2,10,2612,2,3.0
06,01,03,07,00102,0017,3064458,3,1,2403,2,2.0
06,01,03,07,00102,0018,3638690,1,8,2344,2,0.75
06,01,03,07,00102,0018,3638690,2,10,2107,2,0.25
06,01,03,07,00102,0019,3638699,1,6,2108,2,1.0
06,01,03,07,00102,0019,3638699,2,8,2612,2,2.0
06,01,03,07,00102,0020,3638691,1,10,2612,2,0.25
06,01,03,07,00102,0020,3638691,2,6,2109,2,0.5
06,01,03,07,00102,0021,3064459,1,8,2108,2,1.0
06,01,03,07,00102,0021,3064459,2,7,2612,2,0.5
06,01,03,07,00102,0022,3638694,1,5,2319,2,0.25
06,01,03,07,00102,0022,3638694,2,2,2612,2,0.5
06,01,03,07,00102,0023,3638693,1,7,2612,2,1.0
06,01,03,07,00102,0023,3638693,2,4,2319,2,0.5
06,01,03,07,00102,0024,3638696,1,2,2612,2,1.5
06,01,03,07,00102,0024,3638696,2,4,2319,2,1.0
06,01,03,07,00102,0025,3638697,1,5,2612,2,0.25
06,01,03,07,00102,0025,3638697,2,7,2319,2,0.25
06,01,03,07,00102,0027,3638645,1,2,2319,2,1.0
06,01,03,07,00102,0028,3638689,1,9,2612,2,1.5
06,01,03,07,00102,0028,3638689,2,5,2602,2,0.25
06,01,03,07,00102,0029,3638695,1,8,2612,2,1.0
06,01,03,07,00102,0029,3638695,2,8,2108,2,1.25
06,01,03,07,00102,0030,3638688,1,8,2319,2,1.05
06,01,03,07,00102,0030,3638688,2,5,2612,2,0.35
06,01,03,07,00102,0031,3064455,1,7,2109,2,0.5
06,01,03,07,00102,0031,3064455,2,7,2612,2,0.75
06,01,03,07,00102,0031,3064455,3,7,2319,2,1.0
06,01,03,07,00102,0032,3638698,1,5,2612,2,1.0
06,01,03,07,00102,0032,3638698,2,9,2319,2,0.5
06,01,03,07,00102,0033,3064460,1,10,2612,2,0.25
06,01,03,07,00102,0033,3064460,2,7,2602,2,0.25
06,01,03,07,00102,0034,3638672,1,1,2612,2,0.25
06,01,03,07,00102,0034,3638672,2,9,2109,2,0.5
06,01,03,07,00102,0035,3638648,1,2,2319,2,1.0
06,01,03,07,00102,0036,3638671,1,8,2612,2,0.35
06,01,03,07,00102,0037,3638673,1,7,2403,2,0.5
06,01,03,07,00102,0037,3638673,2,5,2612,2,0.5
06,01,03,07,00102,0038,3064835,1,7,2612,2,0.5
06,01,03,07,00102,0038,3064835,2,7,2319,2,0.5
06,01,03,07,00102,0039,3638685,1,7,2319,2,0.5
06,01,03,07,00102,0039,3638685,2,6,2344,2,0.5
06,01,03,07,00102,0040,3638683,1,5,2612,2,1.0
06,01,03,07,00102,0040,3638683,2,7,2109,2,1.0
06,01,03,07,00102,0042,3638686,1,4,2612,2,1.0
06,01,03,07,00102,0043,3638668,1,8,2319,2,0.5
06,01,03,07,00102,0043,3638668,2,6,2109,2,0.75
06,01,03,07,00102,0044,3638680,1,3,2319,2,0.5
06,01,03,07,00102,0044,3638680,2,7,2612,2,0.5
06,01,03,07,00102,0045,3638682,1,6,2403,2,0.5
06,01,03,07,00102,0045,3638682,2,7,2612,2,0.5
06,01,03,07,00102,0046,3638677,1,9,2612,2,0.5
06,01,03,07,00102,0047,3638684,1,7,2109,2,0.25
06,01,03,07,00102,0047,3638684,2,8,2612,2,1.0
06,01,03,07,00102,0048,3638676,1,5,2319,2,0.5
06,01,03,07,00102,0048,3638676,2,6,2338,2,0.25
06,01,03,07,00102,0049,3638675,1,6,2319,2,1.0
06,01,03,07,00102,0049,3638675,2,8,2612,2,0.5
06,01,03,07,00102,0050,3638674,1,5,2319,2,0.5
06,01,03,07,00102,0051,3064576,1,1,2612,2,1.0
06,01,03,07,00102,0052,3638667,1,6,2109,2,1.0
06,01,03,07,00102,0053,3638666,1,4,2612,2,0.5
06,01,03,07,00102,0053,3638666,2,7,2109,2,0.5
06,01,03,07,00102,0054,3638661,1,5,2612,2,0.5
06,01,03,07,00102,0055,3638662,1,10,2612,2,1.0
06,01,03,07,00102,0056,3638669,1,6,2612,2,1.0
06,01,03,07,00102,0056,3638669,2,8,2109,2,1.5
06,01,03,07,00102,0057,3638679,1,6,2612,2,1.75
06,01,03,07,00102,0057,3638679,2,11,2319,2,0.5
06,01,03,07,00102,0058,3064499,1,5,2401,2,0.75
06,01,03,07,00102,0059,3638670,1,8,2612,2,0.5
06,01,03,07,00102,0059,3638670,2,7,2319,2,0.25
06,01,03,07,00102,0060,3638653,1,3,2109,2,0.5
06,01,03,07,00102,0061,3638663,1,3,2344,2,0.25
06,01,03,07,00102,0061,3638663,2,7,2319,2,0.25
06,01,03,07,00102,0062,3638656,1,5,2109,2,0.5
06,01,03,07,00102,0063,3638658,1,7,2612,2,1.0
06,01,03,07,00102,0063,3638658,2,2,2319,2,1.0
06,01,03,07,00102,0065,3064548,1,4,2612,2,0.5
06,01,03,07,00102,0066,3064550,1,3,2612,2,0.5
06,01,03,07,00102,0067,3064549,1,5,2612,2,0.5
06,01,03,07,00102,0068,3638659,1,2,2612,2,0.5
06,01,03,07,00102,0069,3638655,1,4,2612,2,0.75
06,01,03,07,00102,0070,3638642,1,8,2612,2,0.5
06,01,03,07,00102,0071,3638652,1,7,2614,2,0.5
06,01,03,07,00102,0072,3638641,1,3,2612,2,0.5
06,01,03,07,00102,0073,3638644,1,7,2109,2,0.5
06,01,03,07,00102,0073,3638644,2,6,2612,2,1.0
06,01,03,07,00102,0074,3064837,1,4,2107,2,0.5
06,01,03,07,00102,0074,3064837,2,7,2612,2,0.5
06,01,03,07,00102,0075,3064597,1,7,2612,2,0.5
06,01,03,07,00102,0075,3064597,2,7,2319,2,0.25
06,01,03,07,00102,0076,3064587,1,10,2344,2,0.5
06,01,03,07,00102,0076,3064587,2,10,2612,2,0.5
06,01,03,07,00102,0076,3064587,3,11,2319,2,0.5
06,01,03,07,00102,0077,3638664,1,3,2612,2,0.5
06,01,03,07,00102,0077,3638664,2,3,2109,2,1.0
06,01,03,07,00102,0078,3638657,1,3,2612,2,1.0
06,01,03,07,00102,0079,3638650,1,7,2612,2,1.0
06,01,03,07,00102,0080,3638654,1,6,2612,2,2.0
06,01,03,07,00102,0081,3638643,1,2,2319,2,1.0
06,01,03,07,00102,0082,3638651,1,2,2319,2,0.25
06,01,03,07,00102,0083,3639223,1,1,2319,2,0.25
06,01,03,07,00102,0085,3639236,1,3,2344,2,1.0
06,01,03,07,00102,0086,3639239,1,3,2343,2,0.5
06,01,03,07,00102,0088,3639240,1,11,2612,2,1.0
06,01,03,07,00102,0089,3639235,1,4,2319,2,0.5
06,01,03,07,00102,0090,3638647,1,5,2612,2,0.25
06,01,03,07,00102,0091,3638646,1,6,2319,2,1.0
06,01,03,07,00102,0091,3638646,2,7,2401,2,1.0
06,01,03,07,00102,0095,3639227,1,2,2319,2,1.0
06,01,03,07,00103,0001,3417044,1,1,2612,2,0.5
06,01,03,07,00103,0001,3417044,2,9,2107,2,1.5
06,01,03,07,00103,0003,3417043,1,8,2505,2,1.75
06,01,03,07,00103,0003,3417043,2,8,2319,2,1.0
06,01,03,07,00103,0003,3417043,3,9,2403,2,2.5
06,01,03,07,00103,0004,3064593,1,8,2113,2,1.0
06,01,03,07,00103,0004,3064593,2,5,2401,2,1.0
06,01,03,07,00103,0005,3064485,1,4,2612,2,0.35
06,01,03,07,00103,0005,3064485,2,5,2401,2,0.5
06,01,03,07,00103,0005,3064485,3,6,2612,2,0.25
06,01,03,07,00103,0005,3064485,4,4,2319,2,0.35
06,01,03,07,00103,0006,3064483,1,6,2319,2,0.5
06,01,03,07,00103,0006,3064483,2,6,2612,2,0.5
06,01,03,07,00103,0007,3064577,1,6,2107,2,0.5
06,01,03,07,00103,0007,3064577,2,6,2612,2,1.0
06,01,03,07,00103,0008,3064578,1,4,2612,2,1.5
06,01,03,07,00103,0009,3064565,1,1,2107,2,0.13
06,01,03,07,00103,0010,3064579,1,4,2612,2,0.5
06,01,03,07,00103,0010,3064579,2,1,2109,2,0.5
06,01,03,07,00103,0010,3064579,3,1,2319,2,0.5
06,01,03,07,00103,0011,3064486,1,6,2612,2,0.5
06,01,03,07,00103,0011,3064486,2,1,2615,2,0.5
06,01,03,07,00103,0013,3064599,1,8,2319,2,0.1
06,01,03,07,00103,0013,3064599,2,9,2612,2,0.5
06,01,03,07,00103,0014,3064514,1,6,2319,2,0.25
06,01,03,07,00103,0014,3064514,2,6,2612,2,0.25
06,01,03,07,00103,0015,3064513,1,5,2612,2,1.0
06,01,03,07,00103,0016,3064600,1,6,2612,2,1.0
06,01,03,07,00103,0017,3064596,1,7,2319,2,0.25
06,01,03,07,00103,0017,3064596,2,7,2612,2,1.5
06,01,03,07,00103,0018,2905020,1,9,2614,2,1.0
