TIPO_REC,P001,P002,P003,P007X,P008,NPRIN,P117_01,P117_02,P117_03,P117_04,P117_05,P117_06,P118,P119,P120_01,P120_02,P121,P121_01
11,01,01,01,00102,0013,2869681,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,01,00102,0014,2869689,2,2,2,2,2,2,1,2,1,1,,2.0
11,01,01,01,00102,0015,2869688,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,01,00102,0016,2869687,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,01,00102,0017,2869686,2,2,2,2,2,2,2,2,2,2,,2.0
11,01,01,01,00102,0018,0244717,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,01,00102,0019,2869891,2,1,2,2,2,2,1,2,2,2,,2.0
11,01,01,01,00102,0020,2869889,2,1,2,2,2,2,4,2,2,2,,2.0
11,01,01,01,00102,0021,2869888,2,2,2,2,2,2,7,2,2,2,2.0,
11,01,01,01,00102,0022,2869890,2,2,2,2,2,1,1,2,1,1,,2.0
11,01,01,01,00102,0023,0244720,2,2,2,2,2,2,7,2,2,2,0.0,
11,01,01,01,00102,0024,0244719,2,2,2,2,2,2,1,2,1,1,18.0,
11,01,01,01,00102,0025,3205780,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,01,01,00102,0026,3205778,2,2,2,2,2,2,1,1,2,2,0.0,
11,01,01,01,00102,0027,3205779,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,01,00102,0028,3205777,2,2,2,2,2,2,1,2,1,1,,2.0
11,01,01,01,00102,0029,3205776,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,01,01,00102,0030,3205775,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,01,01,00102,0031,3205774,2,2,2,2,2,2,1,2,2,2,0.0,
11,01,01,01,00102,0032,3205773,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,01,00102,0033,3205772,2,2,1,2,2,2,1,2,1,2,,2.0
11,01,01,01,00102,0034,3205771,2,2,2,2,2,2,5,2,2,2,0.0,
11,01,01,01,00102,0035,3205770,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,01,00102,0036,3205769,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,01,01,00102,0037,3205767,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,01,00102,0038,3205766,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,01,01,00102,0039,3205765,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,01,00102,0040,3205764,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,01,01,00102,0041,3205763,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,01,01,00102,0042,3205762,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,01,01,00102,0043,3205761,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,01,00102,0044,3591638,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,01,00102,0045,3591639,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,01,00102,0046,3205381,2,2,2,2,2,2,1,2,1,2,,2.0
11,01,01,01,00102,0047,3205768,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,01,01,00102,0048,2869697,2,2,2,2,2,2,1,2,1,1,,2.0
11,01,01,01,00102,0049,3591624,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,01,00102,0050,3591621,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,01,01,00102,0051,3591637,1,2,2,2,2,2,4,2,2,2,1.0,
11,01,01,01,00102,0052,3591640,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,01,00102,0053,3591622,2,2,2,2,2,2,4,1,2,2,1.0,
11,01,01,01,00102,0054,3591635,2,2,2,2,2,2,1,2,1,1,,2.0
11,01,01,01,00102,0055,3591633,2,2,2,2,2,2,4,1,2,2,0.0,
11,01,01,01,00102,0056,3591628,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,01,01,00102,0057,3591634,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,01,01,00102,0058,3591631,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,01,01,00102,0059,3591632,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,01,01,00102,0060,3591623,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,01,00102,0061,3591630,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,01,01,00102,0062,3591629,2,2,2,2,2,2,1,2,1,2,,2.0
11,01,01,01,00102,0063,2869892,2,2,2,2,2,2,1,1,2,2,,2.0
11,01,01,01,00102,0064,3591636,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,01,01,00102,0065,3591626,2,2,1,2,2,2,4,2,2,2,0.0,
11,01,01,01,00102,0066,3205391,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,01,01,00102,0067,3591625,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,01,01,00102,0068,3205400,2,2,2,2,2,2,7,2,2,2,0.0,
11,01,01,01,00102,0069,3205398,2,2,2,2,2,2,1,2,1,1,,2.0
11,01,01,01,00102,0070,3205397,2,2,2,2,2,2,4,2,1,1,,2.0
11,01,01,01,00102,0071,3205399,2,2,2,2,2,2,7,2,2,2,0.0,
11,01,01,01,00102,0072,3205396,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,01,00102,0073,3205394,2,2,2,2,2,2,1,2,2,2,0.0,
11,01,01,01,00102,0074,3205393,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,01,01,00102,0075,3205392,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,01,01,00102,0076,3205390,2,1,1,2,2,2,4,2,2,2,2.0,
11,01,01,01,00102,0077,3205387,2,2,2,2,2,2,4,2,2,2,2.0,
11,01,01,01,00102,0078,3205384,2,2,2,2,2,2,5,2,2,2,,2.0
11,01,01,01,00102,0079,3205383,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,01,01,00102,0080,3205800,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,01,01,00102,0081,3205754,2,2,2,2,2,2,7,2,2,2,1.0,
11,01,01,01,00102,0082,3591627,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,01,01,00102,0083,3205395,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,01,00102,0084,3205742,2,2,2,2,2,2,4,1,2,2,0.0,
11,01,01,01,00102,0085,3205758,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,01,01,00102,0086,3205760,2,2,2,2,2,2,4,2,2,2,,2.0
11,01,01,01,00102,0087,3205756,2,2,2,2,2,2,4,2,2,2,2.0,
11,01,01,01,00102,0088,3205757,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,01,01,00102,0089,3205385,2,2,2,2,2,2,4,2,2,2,2.0,
11,01,01,01,00102,0090,3205386,2,2,2,2,2,2,4,2,2,2,2.0,
11,01,01,01,00102,0091,3205388,2,2,2,2,2,2,4,1,2,2,2.0,
11,01,01,01,00102,0092,3205389,2,2,1,2,2,2,4,2,2,2,2.0,
11,01,01,01,00102,0093,3205741,2,2,2,2,2,2,4,2,2,2,2.0,
11,01,01,01,00102,0094,3205753,2,2,2,2,2,2,1,2,1,1,,2.0
11,01,01,01,00102,0095,3205751,2,2,2,2,2,2,1,2,2,2,1.0,
11,01,01,01,00102,0096,3205759,2,1,1,2,2,2,4,2,2,2,0.0,
11,01,01,01,00102,0097,3205749,2,2,2,2,2,2,1,2,1,1,,2.0
11,01,01,01,00102,0098,3205755,2,2,2,2,2,2,4,2,2,2,2.0,
11,01,01,01,00102,0099,3205786,2,2,2,2,2,2,4,2,2,2,2.0,
11,01,01,01,00102,0100,3205788,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,01,01,00102,0101,3205746,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,01,01,00102,0102,3205750,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,01,00102,0103,3205748,2,2,2,2,2,2,1,2,2,2,0.0,
11,01,01,01,00102,0104,3205789,2,2,2,2,2,2,1,2,2,2,1.0,
11,01,01,01,00102,0105,3205790,2,2,2,2,2,2,1,2,2,2,1.0,
11,01,01,01,00102,0106,3205791,2,2,2,2,2,2,1,2,2,2,1.0,
11,01,01,01,00102,0107,3205782,2,2,2,2,2,2,1,2,2,2,1.0,
11,01,01,01,00102,0108,3205781,2,2,2,2,2,2,1,2,2,2,1.0,
11,01,01,01,00102,0109,3205743,2,2,2,2,2,2,1,2,2,2,1.0,
11,01,01,01,00102,0110,3205744,2,2,2,2,2,2,1,2,2,2,1.0,
11,01,01,01,00102,0111,3205745,2,2,2,2,2,2,1,2,2,2,1.0,
11,01,01,01,00102,0113,3205785,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,01,00102,0114,3205792,2,2,2,2,2,2,7,2,2,2,2.0,
11,01,01,01,00102,0115,3205793,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,01,01,00102,0116,3205784,2,2,2,2,2,2,4,2,2,2,2.0,
11,01,01,01,00102,0117,3205783,2,2,2,2,2,2,1,2,2,2,1.0,
11,01,01,01,00102,0118,0244703,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,01,01,00102,0119,0244704,2,2,2,2,2,2,1,2,1,1,,2.0
11,01,01,01,00102,0121,2869886,2,2,2,2,2,2,4,1,2,2,,2.0
11,01,01,01,00102,0122,2869884,2,2,2,2,2,2,1,1,1,2,,2.0
11,01,01,01,00102,0123,3205752,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,01,00102,0124,3205799,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,01,00102,0125,2869883,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,01,00102,0126,3340470,2,2,2,2,2,2,1,2,1,1,,2.0
11,01,01,01,00102,0127,3205795,2,2,2,2,2,2,1,2,1,1,,2.0
11,01,01,01,00102,0128,2869887,2,2,2,2,2,2,4,2,2,2,,2.0
11,01,01,01,00102,0129,3205796,2,2,2,2,2,2,1,2,1,2,,2.0
11,01,01,01,00102,0130,3205747,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,01,00102,0131,0244702,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,01,00102,0132,0244701,2,2,2,2,2,2,5,2,2,2,,2.0
11,01,01,01,00102,0133,0244716,2,2,2,2,2,2,1,2,1,2,,2.0
11,01,01,01,00102,0134,0244718,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,01,00102,0136,3205797,2,2,2,2,2,2,1,1,2,2,,2.0
11,01,01,01,00102,0137,0244711,2,2,2,2,2,2,1,1,1,1,,2.0
11,01,01,01,00102,0138,0244712,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,01,00102,0139,0244713,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,01,00102,0140,0244710,2,2,2,2,2,2,4,1,1,1,0.0,
11,01,01,01,00102,0141,0244709,2,1,1,2,2,2,4,2,2,2,0.0,
11,01,01,01,00102,0142,0244708,2,2,2,2,1,2,1,2,2,2,,2.0
11,01,01,01,00102,0143,0244715,2,2,2,2,2,2,1,2,2,2,0.0,
11,01,01,01,00102,0144,0244705,2,2,2,2,2,2,1,2,1,1,,2.0
11,01,01,01,00102,0145,2869881,2,2,2,2,2,2,1,2,1,1,,2.0
11,01,01,01,00102,0146,2869882,2,2,2,2,2,2,3,1,2,2,,2.0
11,01,01,02,00100,0001,3365240,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,01,02,00100,0002,3365239,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,02,00100,0003,3365237,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,02,00100,0004,3365235,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,02,00100,0005,3365236,2,2,2,2,2,2,7,2,2,2,,2.0
11,01,01,02,00100,0006,3365234,2,2,2,2,1,2,1,2,2,2,,2.0
11,01,01,02,00100,0007,3365233,2,1,2,2,1,2,4,2,2,2,,2.0
11,01,01,02,00100,0008,3365230,2,2,2,2,1,2,1,2,2,2,,2.0
11,01,01,02,00100,0009,3365229,2,2,1,2,2,2,4,1,2,2,,2.0
11,01,01,02,00100,0010,3365228,2,2,1,2,2,2,4,2,2,2,,2.0
11,01,01,02,00100,0011,3365227,2,2,2,2,2,2,4,2,2,2,,2.0
11,01,01,02,00100,0012,3365226,2,2,2,2,1,2,1,2,2,2,,2.0
11,01,01,02,00100,0013,3365225,2,2,1,2,2,2,4,2,2,2,,2.0
11,01,01,02,00100,0014,3365224,2,2,2,2,1,2,4,2,2,2,,2.0
11,01,01,02,00100,0015,3365223,2,2,2,2,1,2,4,2,2,2,,2.0
11,01,01,02,00100,0016,3365222,2,2,2,2,1,2,7,2,2,2,,2.0
11,01,01,02,00100,0017,3365221,2,1,1,2,1,2,1,2,2,2,,2.0
11,01,01,02,00100,0018,3365220,2,2,1,2,2,2,4,2,2,2,,2.0
11,01,01,02,00100,0019,3365219,2,1,2,2,2,2,4,2,2,2,,2.0
11,01,01,02,00100,0020,3365218,2,2,2,2,2,2,4,2,2,2,,2.0
11,01,01,02,00100,0021,2939160,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,02,00100,0022,2939159,2,1,1,2,2,2,1,1,2,2,,2.0
11,01,01,02,00100,0023,2939158,2,2,2,2,2,2,7,2,2,2,,2.0
11,01,01,02,00100,0024,2939157,2,2,1,2,2,2,4,1,2,2,,2.0
11,01,01,02,00100,0025,2939156,2,2,2,2,1,2,1,2,2,2,,2.0
11,01,01,02,00100,0026,2939150,2,2,2,2,1,2,1,2,2,2,,2.0
11,01,01,02,00100,0027,2939134,2,2,2,2,2,2,4,2,2,2,,2.0
11,01,01,02,00100,0028,2939135,2,2,2,2,2,2,7,2,2,2,,2.0
11,01,01,02,00100,0029,2939136,2,1,1,2,2,2,7,2,2,2,,2.0
11,01,01,02,00100,0030,2939149,2,2,2,2,2,2,7,2,2,2,,2.0
11,01,01,02,00100,0031,2939148,2,2,2,2,2,2,7,2,2,2,,2.0
11,01,01,02,00100,0032,2939140,2,2,2,2,2,2,1,2,2,2,0.0,
11,01,01,02,00100,0033,2939142,2,2,2,2,1,2,4,2,2,2,,2.0
11,01,01,02,00100,0034,2939141,2,2,2,2,2,2,7,2,2,2,,2.0
11,01,01,02,00100,0035,2939146,2,2,2,2,2,2,1,1,2,2,,2.0
11,01,01,02,00100,0036,2939147,2,2,2,2,2,2,4,1,2,2,,2.0
11,01,01,02,00100,0037,2939144,2,2,1,2,2,2,4,2,2,2,,2.0
11,01,01,02,00100,0038,2939143,2,2,1,2,2,2,4,2,2,2,,2.0
11,01,01,02,00100,0039,2939145,2,2,1,2,2,2,4,2,2,2,,2.0
11,01,01,02,00100,0040,2939151,2,2,2,2,2,2,4,2,2,2,,2.0
11,01,01,02,00100,0041,2939152,2,2,2,2,2,2,4,2,2,2,,2.0
11,01,01,02,00100,0042,2939153,2,2,2,2,2,2,7,2,2,2,,2.0
11,01,01,02,00100,0043,2939154,2,2,2,2,2,2,7,2,2,2,,2.0
11,01,01,02,00100,0044,2939155,2,2,1,2,2,2,7,2,2,2,,2.0
11,01,01,02,00100,0045,2939131,2,2,2,2,1,2,7,2,2,2,0.0,
11,01,01,02,00100,0046,2939137,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,02,00100,0047,2939124,2,2,1,2,2,2,1,1,2,2,,2.0
11,01,01,02,00100,0048,2939017,2,1,1,2,2,2,4,2,2,2,0.0,
11,01,01,02,00100,0049,2939018,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,01,02,00100,0051,2939015,2,2,2,2,2,2,5,2,2,2,,2.0
11,01,01,02,00100,0052,2939014,2,2,2,2,2,2,7,2,2,2,,2.0
11,01,01,02,00100,0053,2939016,2,2,2,2,2,2,1,2,2,2,0.0,
11,01,01,02,00100,0054,3365202,2,2,1,2,2,2,4,2,2,2,2.0,
11,01,01,02,00100,0055,2939129,2,1,1,2,2,2,4,2,2,2,2.0,
11,01,01,02,00100,0056,2939139,2,2,2,2,2,2,4,2,2,2,2.0,
11,01,01,02,00100,0057,3365210,2,1,2,2,2,2,1,2,2,2,2.0,
11,01,01,02,00100,0058,2939132,2,2,1,2,2,2,4,2,2,2,2.0,
11,01,01,02,00100,0059,2939138,2,2,2,2,2,2,7,2,2,2,2.0,
11,01,01,02,00100,0060,2939126,2,2,2,2,2,2,7,2,2,2,2.0,
11,01,01,02,00100,0061,2939123,2,2,2,2,1,2,7,2,2,2,2.0,
11,01,01,02,00100,0062,2939133,2,2,2,2,1,2,7,2,2,2,2.0,
11,01,01,02,00100,0063,3365201,2,2,2,2,2,2,4,2,2,2,2.0,
11,01,01,02,00100,0064,2939104,2,2,2,2,1,2,1,2,2,2,3.0,
11,01,01,02,00100,0065,2939118,2,2,2,2,2,2,4,2,2,2,2.0,
11,01,01,02,00100,0066,2939119,2,2,2,2,2,2,4,2,2,2,2.0,
11,01,01,02,00100,0067,2939127,2,2,2,2,2,2,4,2,2,2,3.0,
11,01,01,02,00100,0068,2939125,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,01,02,00100,0069,2939121,2,2,2,2,2,2,4,1,2,2,2.0,
11,01,01,02,00100,0070,2939128,2,2,2,2,2,2,7,2,2,2,2.0,
11,01,01,02,00100,0071,3365203,2,2,2,2,2,2,4,1,2,2,2.0,
11,01,01,02,00100,0072,2939130,2,2,2,2,2,2,7,2,2,2,2.0,
11,01,01,02,00100,0073,2939103,2,2,2,2,2,2,4,2,2,2,2.0,
11,01,01,02,00100,0074,3365209,2,1,1,2,2,2,4,1,2,2,3.0,
11,01,01,02,00100,0075,2939101,2,2,2,2,2,2,4,2,2,2,2.0,
11,01,01,02,00100,0076,2939102,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,01,02,00100,0077,3365211,2,2,2,2,1,2,4,2,2,2,3.0,
11,01,01,02,00100,0078,2939122,2,2,2,2,2,2,4,2,2,2,2.0,
11,01,01,02,00100,0079,3365204,2,2,2,2,2,2,4,2,2,2,4.0,
11,01,01,02,00100,0080,3365212,2,2,2,2,2,2,4,2,2,2,3.0,
11,01,01,02,00100,0081,2939011,2,2,2,2,2,2,4,2,2,2,2.0,
11,01,01,02,00100,0082,2939009,2,2,2,2,2,2,7,2,2,2,3.0,
11,01,01,02,00100,0083,2939010,2,1,1,2,2,2,4,2,2,2,3.0,
11,01,01,02,00100,0084,2939012,2,2,2,2,1,2,4,2,2,2,4.0,
11,01,01,02,00100,0085,2939003,2,2,2,2,2,2,4,2,2,2,4.0,
11,01,01,02,00100,0086,2939002,2,2,2,2,2,2,7,2,2,2,2.0,
11,01,01,02,00100,0087,2939005,2,2,2,2,2,2,4,2,2,2,3.0,
11,01,01,02,00100,0088,2939004,2,2,2,2,2,2,4,2,2,2,3.0,
11,01,01,02,00100,0089,2939007,2,2,2,2,2,2,4,2,2,2,3.0,
11,01,01,02,00100,0090,2939001,2,2,2,2,2,2,4,1,2,2,4.0,
11,01,01,02,00100,0091,3365205,2,2,1,2,2,2,4,1,2,2,3.0,
11,01,01,02,00100,0092,3365207,2,1,1,2,2,2,4,2,2,2,3.0,
11,01,01,02,00100,0093,3365206,2,2,2,2,2,2,7,2,2,2,3.0,
11,01,01,02,00100,0094,3365208,2,2,2,2,2,2,4,2,2,2,3.0,
11,01,01,02,00100,0095,3365213,2,2,2,2,2,2,7,2,2,2,3.0,
11,01,01,02,00100,0096,3365215,2,2,2,2,2,2,1,2,1,2,4.0,
11,01,01,02,00100,0097,3365214,2,2,2,2,2,2,1,2,2,2,6.0,
11,01,01,02,00100,0098,3365216,2,2,2,2,2,2,1,2,1,1,3.0,
11,01,01,02,00100,0099,3365217,2,2,2,2,2,2,4,2,2,2,3.0,
11,01,01,02,00100,0100,2939006,2,2,2,2,2,2,4,1,2,2,3.0,
11,01,01,02,00100,0101,2939008,2,2,2,2,2,2,4,1,2,2,2.0,
11,01,01,02,00100,0102,2939116,2,2,2,2,2,2,4,2,2,2,3.0,
11,01,01,02,00100,0103,2939120,2,2,2,2,2,2,7,2,2,2,5.0,
11,01,01,02,00100,0104,2939117,2,2,1,2,2,2,4,2,2,2,2.0,
11,01,01,02,00100,0105,2939110,2,2,2,2,2,2,4,1,2,2,3.0,
11,01,01,02,00100,0106,2939107,2,2,2,2,2,2,1,2,2,2,0.0,
11,01,01,02,00100,0108,2939109,2,2,2,2,2,2,1,2,1,2,,2.0
11,01,01,02,00100,0109,2939108,2,2,2,2,2,2,1,2,2,2,0.0,
11,01,01,02,00100,0110,2939113,2,1,1,2,2,2,2,2,2,2,,2.0
11,01,01,02,00100,0111,2939115,2,2,1,2,2,2,1,2,2,2,3.0,
11,01,01,02,00100,0112,2939105,2,2,2,2,2,2,4,2,2,2,2.0,
11,01,01,02,00100,0113,2939112,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,02,00100,0114,2939114,2,2,1,2,2,2,1,2,1,1,,2.0
11,01,01,02,00100,0115,2939106,2,2,2,2,2,2,1,2,1,2,3.0,
11,01,01,03,00101,0001,3204461,2,2,2,2,2,2,1,2,1,2,,2.0
11,01,01,03,00101,0002,3204462,2,1,1,2,2,2,1,2,1,2,,2.0
11,01,01,03,00101,0003,3204463,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,03,00101,0004,3204464,2,1,1,2,2,2,3,2,2,2,,2.0
11,01,01,03,00101,0005,3204465,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,03,00101,0006,3204466,2,1,1,2,2,2,1,2,2,2,,2.0
11,01,01,03,00101,0007,3204467,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,03,00101,0008,3204468,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,03,00101,0009,3204469,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,03,00101,0010,3204470,2,2,1,2,2,2,1,2,2,2,,2.0
11,01,01,03,00101,0011,3204471,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,03,00101,0012,3204472,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,03,00101,0013,3204473,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,03,00101,0014,3204474,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,03,00101,0015,3204475,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,03,00101,0016,3204476,2,2,2,2,2,2,1,2,2,2,0.0,
11,01,01,03,00101,0017,3204477,2,1,1,2,2,2,1,2,1,2,,2.0
11,01,01,03,00101,0018,3204478,2,2,2,2,2,2,2,2,2,2,,2.0
11,01,01,03,00101,0019,3204479,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,03,00101,0020,3204480,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,03,00101,0021,3204481,2,1,2,2,2,2,1,2,1,2,,2.0
11,01,01,03,00101,0022,3204482,2,2,2,2,2,2,5,2,2,2,,2.0
11,01,01,03,00101,0023,3204483,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,03,00101,0024,3204484,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,03,00101,0025,3204485,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,03,00101,0026,3204486,2,1,1,2,2,2,1,2,2,2,,2.0
11,01,01,03,00101,0027,3204487,2,2,1,2,2,2,1,2,2,2,,2.0
11,01,01,03,00101,0028,3204488,2,2,2,2,2,2,7,2,2,2,,2.0
11,01,01,03,00101,0029,3204489,2,2,1,2,2,2,1,2,2,2,,2.0
11,01,01,03,00101,0030,3204490,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,03,00101,0031,3204491,2,2,1,1,2,2,1,2,2,2,,2.0
11,01,01,03,00101,0032,3204492,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,03,00101,0033,3204493,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,03,00101,0034,3204494,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,03,00101,0035,3204496,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,03,00101,0036,3204497,2,1,1,2,2,2,1,2,1,2,,2.0
11,01,01,03,00101,0037,3204498,2,2,1,2,2,2,1,2,2,2,,2.0
11,01,01,03,00101,0038,3204499,2,2,1,2,2,2,7,2,2,2,,2.0
11,01,01,03,00101,0039,3204500,2,2,1,2,2,2,1,2,2,2,,2.0
11,01,01,03,00101,0040,3204501,2,1,2,2,2,2,1,2,2,2,0.0,
11,01,01,03,00101,0041,3204502,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,03,00101,0042,3204503,2,2,2,2,2,2,3,2,2,2,0.0,
11,01,01,03,00101,0043,3204504,2,1,1,2,2,2,1,2,2,2,,2.0
11,01,01,03,00101,0044,3204505,2,1,1,2,2,2,1,2,2,2,,2.0
11,01,01,03,00101,0045,3204506,2,2,2,2,2,2,1,2,2,2,0.0,
11,01,01,03,00101,0046,3204507,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,03,00101,0047,3204508,2,1,1,2,2,2,1,2,2,2,,2.0
11,01,01,03,00101,0048,3204509,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,03,00101,0049,3204510,2,1,1,2,2,2,3,2,2,2,0.0,
11,01,01,03,00101,0050,3204511,2,2,2,2,2,2,7,2,2,2,0.0,
11,01,01,03,00101,0051,3204512,2,2,2,2,2,2,7,2,2,2,0.0,
11,01,01,03,00101,0052,3204513,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,01,03,00101,0053,3204514,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,01,03,00101,0054,3204515,2,2,1,2,2,2,1,2,2,2,,2.0
11,01,01,03,00101,0055,3204516,2,1,2,2,2,2,4,2,2,2,0.0,
11,01,01,03,00101,0056,3204517,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,01,03,00101,0057,3204518,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,01,03,00101,0058,3204519,2,1,1,2,2,2,3,2,2,2,0.0,
11,01,01,03,00101,0059,3204520,2,2,1,2,2,2,3,2,2,2,0.0,
11,01,01,03,00101,0060,3206401,2,2,1,2,2,2,3,2,2,2,0.0,
11,01,01,03,00101,0061,3206402,2,1,1,2,2,2,1,2,2,2,0.0,
11,01,01,03,00101,0062,3206403,2,2,2,2,2,2,1,2,2,2,0.0,
11,01,01,03,00101,0063,3206404,2,1,1,2,2,2,3,2,2,2,0.0,
11,01,01,03,00101,0064,3206405,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,01,03,00101,0065,3206406,2,2,1,2,2,2,1,2,2,2,0.0,
11,01,01,03,00101,0066,3206407,2,2,1,2,2,2,1,1,2,2,0.0,
11,01,01,03,00101,0067,3206408,2,1,2,2,2,2,7,2,2,2,0.0,
11,01,01,03,00101,0068,3206409,2,1,1,2,2,2,4,2,2,2,1.0,
11,01,01,03,00101,0069,3206410,2,2,2,2,2,2,7,2,2,2,0.0,
11,01,01,03,00101,0070,3206411,2,2,1,2,2,2,7,2,2,2,0.0,
11,01,01,03,00101,0071,3206412,2,2,2,2,2,2,3,2,2,2,0.0,
11,01,01,03,00101,0072,3206413,2,2,2,2,2,2,7,2,2,2,1.0,
11,01,01,03,00101,0073,3206414,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,01,03,00101,0074,3206415,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,01,03,00101,0075,3206416,2,2,1,2,2,2,4,2,2,2,2.0,
11,01,01,03,00101,0076,3206417,2,2,2,2,2,2,3,2,2,2,2.0,
11,01,01,03,00101,0077,3206418,2,2,1,2,2,2,4,2,2,2,0.0,
11,01,01,03,00101,0078,3206419,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,01,03,00101,0079,3206420,2,1,2,2,2,2,4,2,2,2,0.0,
