TIPO_REC,P001,P002,P003,P007X,P008,NPRIN,P023_01,P023_04,P023_07
02,01,03,12,00601,0140,1746864,1,12.0,220803
02,01,03,12,00601,0152,3639234,1,20.0,220805
02,01,03,12,00602,0011,0634975,1,10.0,010304
02,01,03,12,00602,0042,1746849,1,6.0,010304
02,01,03,12,00602,0066,1746932,1,4.0,010102
02,01,03,12,00602,0071,1746921,1,13.0,010304
02,01,03,12,00602,0076,1746995,1,12.0,010301
02,01,03,12,00602,0076,1746995,2,0.9,010304
02,01,03,12,00602,0078,1746993,1,2.0,010306
02,01,03,12,00602,0097,1746978,1,10.0,010304
02,01,03,12,00602,0104,1746976,1,12.0,010308
02,01,03,12,00602,0105,1746975,1,10.0,010302
02,01,03,12,00602,0106,1746963,1,7.0,010304
02,01,03,12,00602,0116,3066816,1,80.0,010304
02,01,03,12,00701,0007,0244673,1,4.0,220805
02,01,03,12,00701,0008,1162511,1,2.0,010306
02,01,03,12,00701,0016,0244668,1,8.0,010306
02,01,03,12,00701,0070,1162508,1,40.0,220504
02,01,03,12,00701,0084,1190368,1,40.0,010306
02,01,03,12,00701,0099,3639383,1,1.5,220710
02,01,03,12,00701,0101,3066834,1,0.5,060413
02,01,03,12,00701,0102,1190371,1,25.0,010306
02,01,03,12,00701,0148,3066583,1,20.0,010306
02,01,03,12,00702,0039,3066565,1,9.0,010306
02,01,03,12,00702,0058,1162596,1,1.0,010306
02,01,04,01,00101,0095,2689299,1,1.5,010205
02,01,04,01,00101,0119,2810542,1,1.2,010403
02,01,04,01,00402,0016,2815452,1,2.0,010403
02,01,04,01,00902,0045,2744225,1,1.0,010205
02,01,04,01,01202,0013,2741653,1,5.0,010205
02,01,04,01,01302,0018,2742298,1,1.5,010205
02,01,04,03,00201,0090,2744312,1,2.0,010401
02,01,04,03,00304,0091,2555384,1,0.25,010401
02,01,04,03,00402,0005,2600264,1,1.0,010401
02,01,04,03,00402,0025,2600273,1,0.0,999999
02,01,04,03,00402,0040,2601542,1,5.0,010401
02,01,04,03,00403,0019,2745273,1,3.0,010401
02,01,04,03,00403,0024,2745354,1,0.5,999999
02,01,04,03,00403,0028,2600214,1,15.0,999999
02,01,04,03,00404,0043,2604717,1,1.0,010401
02,01,04,03,00407,0004,2604727,1,1.0,010401
02,01,04,03,00407,0016,2604740,1,50.0,010401
02,01,04,03,00407,0020,2604734,1,1.0,010402
02,01,04,03,00413,0055,2543454,1,0.0,999999
02,01,05,01,00101,0007,2297654,1,0.25,010523
02,01,05,01,00101,0009,2306140,1,1.0,010518
02,01,05,01,00101,0016,2306167,1,0.25,999999
02,01,05,01,00101,0025,2297656,1,1.0,010523
02,01,05,01,00101,0027,2297659,1,3.0,010518
02,01,05,01,00101,0034,2306164,1,1.0,010516
02,01,05,01,00101,0042,2297646,1,3.0,010518
02,01,05,01,00101,0043,2297623,1,40.0,010520
02,01,05,01,00101,0051,2306168,1,1.0,010510
02,01,05,01,00101,0052,2297645,1,2.0,010518
02,01,05,01,00101,0053,2306169,1,1.0,999999
02,01,05,01,00101,0066,2306125,1,0.75,010518
02,01,05,01,00101,0076,2306128,1,1.0,010609
02,01,05,01,00101,0077,2306129,1,0.5,010523
02,01,05,01,00101,0079,2294792,1,1.0,010523
02,01,05,01,00101,0081,2297638,1,50.0,010520
02,01,05,01,00101,0082,2306134,1,2.0,010518
02,01,05,01,00101,0090,2306147,1,15.0,220105
02,01,05,01,00101,0096,2267735,1,8.0,010514
02,01,05,01,00101,0097,2306152,1,7.0,010307
02,01,05,01,00101,0098,2267740,1,78.0,010519
02,01,05,01,00101,0098,2267740,2,0.25,010509
02,01,05,01,00101,0102,2306123,1,15.0,010520
02,01,05,01,00101,0104,2306142,1,45.0,010520
02,01,05,01,00101,0106,2267733,1,0.5,010523
02,01,05,01,00101,0106,2267733,2,0.5,010523
02,01,05,01,00102,0004,2301836,1,0.0308,010509
02,01,05,01,00102,0005,2306162,1,0.0007,010509
02,01,05,01,00102,0007,2301840,1,2.0,010307
02,01,05,01,00102,0029,2301892,1,7.0,010307
02,01,05,01,00102,0035,2301898,2,6.0,010520
02,01,05,01,00102,0035,2301898,1,3.0,010509
02,01,05,01,00102,0038,2301882,1,6.0,010518
02,01,05,01,00102,0038,2301882,2,4.0,010516
02,01,05,01,00102,0041,2304766,1,1.0,010509
02,01,05,01,00102,0052,2304764,1,3.0,010307
02,01,05,01,00102,0053,2304777,1,0.02,010101
02,01,05,01,00102,0056,2304771,1,6.0,010520
02,01,05,01,00102,0056,2304771,2,2.5,010516
02,01,05,01,00102,0056,2304771,3,2.5,010518
02,01,05,01,00102,0058,2301895,1,70.0,010520
02,01,05,01,00102,0063,2301977,1,4.7,010509
02,01,05,01,00102,0080,2304798,1,1.0,010518
02,01,05,01,00102,0081,2301972,1,0.4,010509
02,01,05,01,00102,0081,2301972,2,0.3,010307
02,01,05,01,00102,0103,2304793,1,20.0,010521
02,01,05,01,00102,0114,2301865,1,3.0,010509
02,01,05,02,00101,0016,2395291,1,6.0,010706
02,01,05,02,00101,0030,2395319,1,4.0,010706
02,01,05,02,00101,0056,2395263,1,1.0,010706
02,01,05,02,00101,0062,2395250,1,1.0,010706
02,01,05,02,00101,0085,2395240,1,7.0,010706
02,01,05,02,00101,0096,2395210,1,11.0,010512
02,01,05,02,00101,0103,2395206,1,1.5,010706
02,01,05,02,00101,0108,2395223,1,2.5,010706
02,01,05,02,00102,0050,2394973,1,1.5,010706
02,01,05,02,00102,0052,2394970,1,1.0,010706
02,01,05,02,00102,0061,2394946,1,3.0,010706
02,01,05,02,00102,0065,2394982,1,2.5,010706
02,01,05,02,00102,0087,0578093,1,4.0,010515
02,01,05,02,00102,0103,0578090,1,0.0,010706
02,01,05,02,00103,0012,2267796,1,6.0,010512
02,01,05,02,00103,0027,2394880,1,3.0,010706
02,01,05,02,00103,0069,2394830,1,3.5,010706
02,01,05,02,00103,0073,2394929,1,0.0,010706
02,01,05,02,00300,0018,0227077,1,25.0,010706
02,01,05,02,00300,0021,2293912,1,0.5,010512
02,01,05,02,00300,0023,2033327,1,0.0,010706
02,01,05,02,00300,0035,2309331,1,2.5,010706
02,01,05,02,00300,0058,2309335,1,14.0,010706
02,01,05,02,00300,0059,2309338,1,25.0,010512
02,01,05,02,00300,0076,0578058,1,2.5,010706
02,01,05,02,00300,0077,2033342,1,5.0,010706
02,01,05,02,00300,0079,2033346,1,30.0,010706
02,01,05,02,00300,0086,2033366,1,2.0,010706
02,01,05,02,00300,0087,2033367,1,1.0,010706
02,01,05,02,00300,0094,2033377,1,10.0,010706
02,01,05,02,00300,0102,0578020,1,3.0,010512
02,01,05,02,00300,0109,0578015,1,0.0,010706
02,01,05,02,00401,0003,2476863,1,2.0,010512
02,01,05,02,00401,0004,2476862,1,1.0,060405
02,01,05,02,00401,0050,2478140,1,2.0,010706
02,01,05,02,00401,0058,2478125,1,0.75,010706
02,01,05,02,00401,0071,0885574,1,2.0,010706
02,01,05,02,00401,0084,0275517,1,1.0,010706
02,01,05,02,00401,0091,0578168,1,2.0,010706
02,01,05,02,00401,0111,0227070,1,2.0,010706
02,01,05,02,00402,0002,2476822,1,5.0,010706
02,01,05,02,00402,0003,2476898,1,3.0,010706
02,01,05,02,00402,0007,2476887,1,1.5,010706
02,01,05,02,00402,0015,2476831,1,2.0,010706
02,01,05,02,00402,0015,2476831,2,0.0,010706
02,01,05,02,00402,0016,2476895,2,2.0,010706
02,01,05,02,00402,0016,2476895,1,0.5,010706
02,01,05,02,00402,0027,2476817,1,0.5,010706
02,01,05,02,00402,0031,2476813,1,0.5,010512
02,01,05,02,00402,0034,0885519,1,30.0,010512
02,01,05,02,00402,0036,2476807,1,1.5,010706
02,01,05,02,00402,0042,0885432,1,1.0,010706
02,01,05,02,00402,0043,2476805,1,1.5,010706
02,01,05,02,00402,0048,2478197,1,15.0,010706
02,01,05,02,00402,0063,2478116,1,5.0,010706
02,01,05,02,00402,0066,2478120,1,12.0,010706
02,01,05,02,00402,0074,2478113,1,8.0,010706
02,01,05,02,00402,0077,2476852,1,0.5,010706
02,01,05,02,00402,0081,2476847,1,1.0,010706
02,01,05,02,00402,0086,2476841,1,0.5,010512
02,01,05,02,00402,0090,2566569,1,1.0,010706
02,01,05,02,00402,0090,2566569,2,1.25,010706
02,01,05,02,00402,0094,2394852,2,25.0,010706
02,01,05,02,00402,0094,2394852,1,5.5,010706
02,01,05,02,00402,0098,2489100,1,2.0,010706
02,01,05,02,00402,0108,0885424,1,2.0,010512
02,01,05,02,00402,0111,0885431,1,2.0,010706
02,01,05,02,00402,0120,0578173,1,0.0,010706
02,01,05,02,00403,0001,2395580,1,60.0,010706
02,01,05,02,00403,0005,2395519,1,3.0,010706
02,01,05,02,00403,0007,2395507,1,14.0,010706
02,01,05,02,00403,0009,2395509,1,1.5,010706
02,01,05,02,00403,0019,2395503,1,5.0,010706
02,01,05,02,00403,0021,2395520,1,2.0,010706
02,01,05,02,00403,0031,2395438,1,9.0,010706
02,01,05,02,00403,0032,2395437,1,3.0,010515
02,01,05,02,00403,0035,2395574,1,1.0,010512
02,01,05,02,00403,0040,2395439,1,1.0,010706
02,01,05,02,00403,0046,2395433,1,30.0,010512
02,01,05,02,00403,0047,2395434,1,1.0,010706
02,01,05,02,00403,0055,2395581,1,0.5,010706
02,01,05,02,00403,0057,2395584,1,1.0,010706
02,01,05,02,00403,0058,2395429,1,1.0,010512
02,01,05,02,00403,0079,2395595,1,2.0,010706
02,01,05,02,00403,0083,2395590,1,74.0,010512
02,01,05,02,00403,0090,2395497,1,1.0,010706
02,01,05,02,00403,0095,2395496,1,36.0,010706
02,01,05,02,00403,0099,2395490,1,4.0,010706
02,01,05,02,00403,0108,2477297,1,1.0,010706
02,01,05,02,00404,0006,2598263,1,10.0,010706
02,01,05,02,00404,0016,2561877,1,1.5,010706
02,01,05,02,00404,0022,2561807,1,0.0,010706
02,01,05,02,00404,0024,2561869,1,0.0,010706
02,01,05,02,00404,0026,2561876,1,80.0,010706
02,01,05,02,00404,0029,2478093,1,7.0,010706
02,01,05,02,00404,0032,2478082,1,2.5,010706
02,01,05,02,00404,0052,2309307,1,2.0,010706
02,01,05,02,00404,0052,2309307,2,7.0,010706
02,01,05,02,00404,0082,2566564,1,3.0,010706
02,01,05,02,00404,0082,2566564,2,0.75,010706
02,01,05,02,00404,0087,2489089,1,5.0,010706
02,01,05,02,00404,0087,2489089,2,2.5,010706
02,01,05,02,00404,0106,0885508,1,1.5,010706
02,01,05,02,00404,0118,0885517,1,13.0,010706
02,01,05,02,00501,0023,2477232,1,100.0,010512
02,01,05,02,00501,0107,2477768,1,90.0,010512
02,01,05,02,00502,0041,2267797,1,48.0,010706
02,01,05,02,00502,0047,2478015,1,2.0,220804
02,01,05,02,00502,0048,2478002,1,1.0,220804
02,01,05,02,00502,0088,2478045,1,1.0,010706
02,01,05,02,00502,0121,2301377,1,2.0,010512
02,01,05,02,00502,0122,2301376,1,15.0,010512
02,01,05,02,00503,0008,2477745,1,20.0,010706
02,01,05,02,00503,0027,2478055,1,10.0,010515
02,01,05,02,00503,0027,2478055,2,20.0,010515
02,01,05,02,00503,0034,2477727,1,3.0,010706
02,01,05,02,00503,0048,2394883,1,8.0,010519
02,01,05,02,00601,0015,2563911,1,4.0,010512
02,01,05,02,00601,0021,2393728,1,60.0,010512
02,01,05,02,00601,0039,2563970,1,2.0,010512
02,01,05,02,00602,0003,0578023,1,3.0,010512
02,01,05,02,00602,0005,0227092,1,120.0,010307
02,01,05,02,00602,0009,2563838,1,0.25,010101
02,01,05,02,00602,0014,2563850,1,1.5,999999
02,01,05,02,00602,0043,0578021,1,0.5,060406
02,01,05,02,00602,0077,0578030,1,4.0,010512
02,01,05,02,00602,0078,0578029,1,3.0,010512
02,01,05,03,00101,0001,3632321,1,2.0,010522
02,01,05,03,00101,0010,3632325,1,1.0,060302
02,01,05,03,00101,0070,3060847,1,100.0,010514
02,01,05,03,00102,0017,3418222,1,1.0,010521
02,01,05,03,00103,0001,3364760,1,5.0,010511
02,01,05,03,00103,0008,3364753,1,36.0,060312
02,01,05,03,00103,0019,3364748,1,5.5,060302
02,01,05,03,00103,0021,3364746,1,3.0,060302
02,01,05,03,00103,0028,3366596,1,4.0,010514
02,01,05,03,00202,0059,2771026,1,8.0,010521
02,01,05,03,00202,0069,2771038,1,4.0,999999
02,01,05,03,00203,0005,3341232,1,2.0,010521
02,01,05,03,00203,0019,2771660,4,1.5,010521
02,01,05,03,00203,0019,2771660,1,1.5,010521
02,01,05,03,00203,0019,2771660,3,0.25,010521
02,01,05,03,00203,0019,2771660,2,0.5,010521
02,01,05,03,00203,0020,3341230,2,1.0,010521
02,01,05,03,00203,0020,3341230,1,4.0,010521
02,01,05,03,00203,0021,3341240,1,3.0,060301
02,01,05,03,00203,0021,3341240,2,0.75,060301
02,01,05,03,00203,0034,2771644,1,0.25,010521
02,01,05,03,00203,0049,2771629,1,4.0,010521
02,01,05,03,00203,0049,2771629,2,3.0,010521
02,01,05,04,00101,0002,0812802,1,2.0,010111
02,01,05,04,00101,0011,0820488,1,37.0,010522
02,01,05,04,00101,0018,0812817,1,7.0,010111
02,01,05,04,00101,0033,0820495,1,8.0,010110
02,01,05,04,00101,0044,2293527,1,3.0,010505
02,01,05,04,00101,0044,2293527,2,4.0,010508
02,01,05,04,00101,0048,2298421,1,3.0,010505
02,01,05,04,00101,0051,2293531,1,1.0,010609
02,01,05,04,00101,0052,2298430,1,2.0,010505
02,01,05,04,00101,0055,2298431,1,0.5,010519
02,01,05,04,00101,0057,2298428,1,10.0,010505
02,01,05,04,00101,0063,2298429,1,10.0,010505
02,01,05,04,00101,0065,2293537,1,1.0,010519
02,01,05,04,00101,0065,2293537,2,1.0,010505
02,01,05,04,00102,0008,2594588,1,0.5,010523
02,01,05,04,00102,0012,2309177,1,7.0,220804
02,01,05,04,00102,0066,2307223,1,5.0,010506
02,01,05,04,00102,0088,0206084,1,5.0,010502
02,01,05,04,00102,0093,0206162,1,2.0,010519
02,01,05,04,00102,0125,0206185,1,13.0,010519
02,01,05,04,00102,0145,1514566,1,0.03,010101
02,01,05,04,00103,0018,2309162,1,30.0,010506
02,01,05,04,00103,0020,2562908,1,2.0,010519
02,01,05,04,00103,0030,2307326,1,1.0,010512
02,01,05,04,00103,0042,2562899,1,15.0,010514
02,01,05,04,00103,0060,2562854,1,0.25,010514
02,01,05,04,00103,0062,2562858,1,1.0,010514
02,01,05,04,00103,0068,0206117,1,0.15,010519
02,01,05,04,00103,0075,0241808,1,15.0,010508
02,01,05,04,00103,0078,0241818,1,1.25,010519
02,01,05,04,00103,0081,0241817,1,2.0,010519
02,01,05,04,00103,0082,0241807,1,22.0,010514
02,01,05,04,00103,0082,0241807,3,0.25,010519
02,01,05,04,00103,0082,0241807,2,3.0,010512
02,01,05,04,00103,0083,0241813,1,80.0,010501
02,01,05,04,00103,0084,0241814,1,6.0,010519
02,01,05,04,00103,0088,2562850,1,4.0,010508
02,01,05,04,00103,0088,2562850,2,1.0,010519
02,01,05,04,00103,0090,2562845,1,0.5,010519
02,01,05,04,00103,0091,2562844,1,0.5,010519
02,01,05,04,00103,0114,1820350,1,0.5,010519
02,01,05,04,00103,0142,2298440,1,2.0,010519
02,01,05,04,00103,0150,1514562,1,1.0,010113
02,01,05,04,00200,0013,2307359,1,0.7,010514
02,01,05,04,00200,0022,2307352,1,5.0,010514
02,01,05,04,00200,0026,2307346,1,2.5,010522
02,01,05,04,00200,0047,2307364,1,0.5,010522
02,01,05,04,00200,0062,2562807,1,7.0,010111
02,01,05,04,00200,0062,2562807,2,15.0,010519
02,01,05,04,00200,0065,2298413,1,7.0,010705
02,01,05,04,00200,0073,2562835,1,5.0,010609
02,01,05,04,00200,0074,2562836,1,16.5,220105
02,01,05,04,00200,0075,2562815,1,20.0,999999
02,01,05,04,00200,0076,2562817,1,3.0,220808
02,01,05,04,00200,0085,2594496,1,1.0,010111
02,01,05,04,00200,0087,2594493,1,4.0,010513
02,01,05,04,00200,0090,2262465,1,1.0,010609
02,01,05,05,00100,0030,2309424,2,1.0,010705
02,01,05,05,00100,0030,2309424,1,1.0,010705
02,01,05,05,00201,0012,2309522,1,1.0,010509
02,01,05,05,00201,0061,2595144,1,1.0,010509
02,01,05,05,00201,0085,2595180,1,0.5,010513
02,01,05,05,00201,0118,2595165,1,3.25,010523
02,01,05,05,00202,0008,2309074,1,0.5,010509
02,01,05,05,00202,0017,2309067,1,2.0,010520
02,01,05,05,00202,0031,2309028,1,1.5,010520
02,01,05,05,00202,0098,2307028,1,0.5,010509
02,01,05,05,00203,0047,2307014,1,4.0,010705
02,01,05,05,00204,0001,2262626,1,1.0,010510
02,01,05,05,00204,0005,2298815,1,1.0,010509
02,01,05,05,00204,0009,2393994,1,0.5,010509
02,01,05,05,00204,0010,2393993,1,1.0,010513
02,01,05,05,00204,0012,2393997,1,30.0,010508
02,01,05,05,00204,0013,2393981,1,0.5,010509
02,01,05,05,00204,0019,2393987,1,30.0,010520
02,01,05,05,00204,0020,2393986,1,0.75,010509
02,01,05,05,00204,0021,2309116,1,0.75,010509
02,01,05,05,00204,0022,2307012,1,5.25,010509
02,01,05,05,00204,0030,2309113,1,0.25,010509
02,01,05,05,00204,0050,2393810,1,0.5,010509
02,01,05,05,00204,0051,2393817,1,2.0,010520
02,01,05,05,00204,0053,2393982,1,0.25,010509
02,01,05,05,00204,0056,2393935,1,3.0,010512
02,01,05,05,00204,0061,2393921,1,3.0,010520
02,01,05,05,00204,0062,2393922,1,2.25,010509
02,01,05,05,00204,0068,2309093,1,0.25,010509
02,01,05,05,00204,0070,2309092,1,0.5,010101
02,01,05,05,00204,0075,2307040,1,1.0,010520
02,01,05,05,00204,0083,2393960,1,0.5,010513
02,01,05,05,00204,0085,2309083,1,20.0,010504
02,01,05,05,00204,0090,2309082,1,0.12,010509
02,01,05,05,00204,0092,2309086,1,0.25,010509
02,01,05,06,00100,0006,2593906,1,0.25,010508
02,01,05,06,00100,0008,2593908,2,0.25,010508
02,01,05,06,00100,0008,2593908,1,1.0,010508
02,01,05,06,00100,0008,2593908,3,0.5,010508
02,01,05,06,00100,0009,2593909,1,0.1,010508
02,01,05,06,00100,0018,2593918,1,2.0,010508
02,01,05,06,00100,0025,2593925,1,1.0,010513
02,01,05,06,00100,0041,2301860,1,3.0,010111
02,01,05,06,00100,0047,2593947,1,10.0,010513
02,01,05,06,00100,0050,2593950,1,4.0,010513
02,01,05,06,00100,0056,2593956,1,3.0,010513
02,01,05,06,00100,0074,2593974,1,0.25,010508
02,01,05,06,00100,0075,2593975,1,2.0,010505
02,01,05,06,00100,0076,2593976,1,2.5,010111
02,01,05,06,00100,0083,2593983,1,2.0,010513
02,01,05,06,00100,0125,2301858,1,2.5,010101
02,01,05,06,00100,0170,2262412,1,2.0,010505
02,01,05,07,00101,0007,2560290,1,5.0,010509
02,01,05,07,00101,0011,2560303,1,3.5,010512
02,01,05,07,00101,0024,2560312,1,2.0,010514
02,01,05,07,00101,0025,2560314,1,4.0,010514
02,01,05,07,00101,0036,2560356,1,4.0,060301
02,01,05,07,00101,0039,2560307,1,10.0,010504
02,01,05,07,00101,0054,2560331,1,1.5,010514
02,01,05,07,00101,0055,2560332,1,5.0,010514
02,01,05,07,00101,0056,2560327,1,2.0,010514
02,01,05,07,00101,0078,0734319,1,1.5,010514
02,01,05,07,00101,0121,2262724,1,0.5,010514
02,01,05,07,00102,0007,2598907,1,0.5,010511
02,01,05,07,00102,0016,2598916,1,0.5,010511
02,01,05,07,00102,0025,2598925,1,4.0,010513
02,01,05,07,00102,0051,2598951,1,70.0,010514
02,01,05,07,00102,0068,2598968,1,0.5,010514
02,01,05,07,00102,0071,2598971,1,1.0,010514
02,01,05,07,00102,0075,2598975,1,5.0,010514
02,01,05,08,00101,0001,2479899,1,1.5,010506
02,01,05,08,00101,0003,2267720,1,30.0,010506
02,01,05,08,00101,0004,2300679,1,1.0,010505
02,01,05,08,00101,0006,2479841,1,2.0,010307
02,01,05,08,00101,0006,2479841,2,4.0,010509
02,01,05,08,00101,0007,2479843,1,5.0,010505
02,01,05,08,00101,0016,2479960,1,14.0,010509
02,01,05,08,00101,0018,2479886,1,1.0,010506
02,01,05,08,00101,0018,2479886,3,2.0,010506
02,01,05,08,00101,0018,2479886,2,1.0,010506
02,01,05,08,00101,0019,2479881,1,1.0,010506
02,01,05,08,00101,0021,2479858,1,0.25,010506
02,01,05,08,00101,0023,2479853,1,2.0,010506
02,01,05,08,00101,0023,2479853,2,4.0,010506
02,01,05,08,00101,0024,2479852,1,1.5,010506
02,01,05,08,00101,0024,2479852,2,10.0,010506
02,01,05,08,00101,0024,2479852,3,7.0,010506
02,01,05,08,00101,0026,2479859,4,1.0,010504
02,01,05,08,00101,0026,2479859,2,3.0,010504
02,01,05,08,00101,0026,2479859,1,1.5,010504
02,01,05,08,00101,0026,2479859,5,1.5,010505
02,01,05,08,00101,0026,2479859,3,0.25,010504
02,01,05,08,00101,0028,2300669,2,1.0,010506
02,01,05,08,00101,0028,2300669,1,15.0,010506
02,01,05,08,00101,0029,2479885,1,1.0,010506
02,01,05,08,00101,0031,2479985,1,0.0625,010506
02,01,05,08,00101,0032,2479990,1,0.25,010505
02,01,05,08,00101,0032,2479990,2,1.75,010505
02,01,05,08,00101,0036,2479895,1,0.5,010506
02,01,05,08,00101,0038,2479894,2,0.5,010506
02,01,05,08,00101,0038,2479894,1,1.5,010506
02,01,05,08,00101,0040,2479896,2,2.0,010506
02,01,05,08,00101,0040,2479896,1,1.0,010506
02,01,05,08,00101,0041,2300677,1,0.5,010506
02,01,05,08,00101,0045,2480000,1,3.0,010509
02,01,05,08,00101,0047,2300663,1,7.0,010506
02,01,05,08,00101,0050,2300668,2,0.5,010506
02,01,05,08,00101,0050,2300668,4,2.0,010506
02,01,05,08,00101,0050,2300668,6,2.0,010506
02,01,05,08,00101,0050,2300668,5,4.0,010506
02,01,05,08,00101,0050,2300668,1,4.0,010506
02,01,05,08,00101,0050,2300668,3,0.5,010506
02,01,05,08,00101,0052,2300666,1,1.0,010506
02,01,05,08,00101,0052,2300666,2,4.0,010506
02,01,05,08,00101,0057,2479904,1,3.0,010506
02,01,05,08,00101,0065,2479848,1,2.0,010506
02,01,05,08,00101,0070,2479944,1,0.25,010506
02,01,05,08,00101,0071,2479845,1,30.0,010506
02,01,05,08,00101,0073,2300676,1,5.0,010509
02,01,05,08,00101,0073,2300676,2,0.25,010509
02,01,05,08,00101,0074,2359757,1,2.0,010506
02,01,05,08,00101,0075,2658238,1,3.0,010505
02,01,05,08,00101,0079,2359754,1,6.0,010509
02,01,05,08,00101,0082,0055244,1,0.0625,010509
02,01,05,08,00101,0083,2658254,1,1.0,010101
02,01,05,08,00101,0086,2658231,2,0.0625,010506
02,01,05,08,00101,0086,2658231,1,0.0625,010506
02,01,05,08,00101,0101,2479869,2,0.06,010509
02,01,05,08,00101,0101,2479869,1,10.0,010506
02,01,05,08,00101,0102,0734307,3,0.5,010509
02,01,05,08,00101,0102,0734307,2,2.0,010509
02,01,05,08,00101,0102,0734307,1,0.02,010509
02,01,05,08,00101,0103,2479909,1,0.024,010509
02,01,05,08,00101,0103,2479909,2,0.014,010509
02,01,05,08,00101,0104,2479862,2,0.028,010509
02,01,05,08,00101,0104,2479862,1,0.16,010509
02,01,05,08,00101,0104,2479862,3,15.0,010520
02,01,05,08,00101,0105,0734308,1,0.03,010509
02,01,05,08,00101,0107,2479863,1,0.016,010509
02,01,05,08,00101,0108,2479868,1,0.01,010509
02,01,05,08,00101,0118,0734305,1,0.5,010518
02,01,05,08,00101,0119,0734303,1,1.0,010509
02,01,05,08,00101,0121,0734302,1,0.25,010506
02,01,05,08,00101,0124,2479978,1,0.25,010506
02,01,05,08,00101,0126,2267703,1,1.0,010518
02,01,05,08,00101,0127,2267706,1,4.0,010509
02,01,05,08,00101,0128,2267717,1,6.0,010509
02,01,05,08,00101,0129,2267718,1,2.0,220302
02,01,05,08,00101,0132,2267701,1,6.0,010509
02,01,05,08,00101,0134,2267709,2,0.5,010506
02,01,05,08,00101,0134,2267709,1,4.0,010506
02,01,05,08,00101,0136,2267715,1,4.0,010307
02,01,05,08,00101,0136,2267715,2,3.0,010307
02,01,05,08,00102,0001,2300611,1,5.0,010505
02,01,05,08,00102,0003,2300618,1,3.0,010505
02,01,05,08,00102,0003,2300618,2,0.25,010505
02,01,05,08,00102,0004,2300604,3,1.0,010505
02,01,05,08,00102,0004,2300604,1,1.0,010505
02,01,05,08,00102,0004,2300604,2,1.0,010505
02,01,05,08,00102,0005,2300605,1,1.0,010505
02,01,05,08,00102,0007,2300602,1,2.0,010505
02,01,05,08,00102,0007,2300602,2,1.0,010505
02,01,05,08,00102,0007,2300602,3,1.0,010505
02,01,05,08,00102,0009,2479867,1,0.5,010505
02,01,05,08,00102,0009,2479867,2,0.0003,010505
02,01,05,08,00102,0010,2300612,1,4.0,010505
02,01,05,08,00102,0014,2300608,1,4.0,010505
02,01,05,08,00102,0014,2300608,2,2.0,010505
02,01,05,08,00102,0014,2300608,3,1.0,010505
02,01,05,08,00102,0014,2300608,4,0.5,010505
02,01,05,08,00102,0016,2300619,1,2.0,010505
02,01,05,08,00102,0018,2300614,1,0.25,010505
02,01,05,08,00102,0018,2300614,2,3.0,010505
02,01,05,08,00102,0019,2479880,1,6.0,010505
02,01,05,08,00102,0021,2479949,1,2.0,010505
02,01,05,08,00102,0022,2479967,1,1.0,010505
02,01,05,08,00102,0023,2479966,1,2.0,010505
02,01,05,08,00102,0024,2479962,1,2.0,010505
02,01,05,08,00102,0025,2479965,1,2.0,010505
